203;0;0;0;0;0;0;0
121;409;0;0;0;0;0;0
125;182;620;0;0;0;0;0
154;214;281;826;0;0;0;0
274;272;393;421;1109;0;0;0
1115220;1448143;2342178;3030446;2552585;14291350;0;0
5932930;6370736;7054744;7892299;8399789;13230162;0;0
11707697;13663906;17557681;19239037;15649474;24264909;31861004;0
